ID,date_id,player_name,Age,Overall rating,Potential,name,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Traits,PlayStyles,PlayStyles +,Number of playstyles,date,club_name,start_year,end_year
240434,240034,Jordan Tell,26,67,70,Laval2023 ~ 2025,185,74,Right,69,/players?pn=25,3,"Sep 1, 2023",,€1.3M,€3K,€2.4M,333,62,68,73,67,63,284,66,54,44,52,68,314,66,52,69,66,61,337,68,76,62,68,63,270,56,28,67,53,66,66,76,27,25,24,37,5,5,9,9,9,1651,347,3,3,Medium,Low,1,Lean (185+),No,58,67,59,67,31,65,,,,0,2024-03-27,Laval,2023.0,2025.0
254258,240034,Nilton Varela Lopes,22,67,76,Estrela Amadora2024 ~ 2025,182,76,Left,67,/players?pn=8,9,"Jan 31, 2024",,€2.2M,€3K,€5.1M,279,66,47,58,58,50,284,68,66,36,48,66,348,74,73,70,62,69,318,56,74,67,71,50,294,65,65,58,50,56,66,194,63,65,66,61,14,12,11,10,14,1778,380,2,3,High,Medium,1,Lean (170-185),No,73,51,56,67,64,69,,Rapid,,1,2024-03-27,Estrela Amadora,2024.0,2025.0
263987,240034,Bilal Brahimi,23,67,74-1,Caen2022 ~ 2027,177,70,Left,69,/players?pn=18,7,"Jul 1, 2022",,€2M,€3K,€3.9M,290,63,62,43,68,54,344,70,70,67,65,72,342,71,71,70,58,72,296,62,55,65,55,59,283,49,48,63,68,55,67,137,40,52,45,37,5,6,7,6,13,1729,371,2,3,Medium,Medium,1,Lean (170-185),No,71,61,67,70,46,56,,TechnicalFlair,,2,2024-03-27,Caen,2022.0,2027.0
266803,240034,Razvan Sava,21,67,79,CFR Cluj2022 ~ 2026,195,83,Right,67,/players?pn=0,12,"Jan 28, 2022",,€2.2M,€3K,€3.4M,64,11,8,12,24,9,57,5,11,12,17,12,162,23,29,32,56,22,189,46,52,28,58,5,77,25,9,4,29,10,36,31,6,11,14,332,69,66,61,67,69,912,357,2,1,Medium,Medium,1,Normal (185+),No,69,66,61,69,25,67,,,,0,2024-03-27,CFR Cluj,2022.0,2026.0
202803,240034,Martin Angha,29,67,67,Wehen Wiesbaden2023 ~ 2025,188,81,Right,67,/players?pn=5,0,"Jul 1, 2023",,€850K,€6K,€1.3M,246,55,30,66,62,33,269,61,55,33,56,64,333,68,74,67,65,59,316,50,77,76,77,36,279,68,67,53,53,38,64,195,66,64,65,58,8,13,9,15,13,1696,368,4,2,Medium,Medium,1,Lean (185+),No,71,37,56,63,66,75,,Slide Tackle,,1,2024-03-27,Wehen Wiesbaden,2023.0,2025.0
270131,240034,Niccolo Corrado,23,67,72,"ModenaJun 30, 2024On loan",179,65,Left,68,/players?pn=14,5,"Jul 5, 2022","Jun 30, 2024",€1.5M,€2K,€0,290,66,49,53,69,53,293,65,66,28,67,67,344,67,68,72,67,70,263,35,60,63,57,48,292,58,63,67,68,36,62,197,61,70,66,47,6,11,9,12,9,1726,370,3,3,Medium,Medium,1,Normal (170-185),No,68,46,66,67,64,59,,Early Crosser (CPU AI),,1,2024-03-27,ModenaJun,,
231219,240034,Braian Rivero,27,67,68,"PlatenseDec 31, 2024On loan",178,74,Right,67,/players?pn=10,1,"Jul 7, 2021","Dec 31, 2024",€1M,€5K,€0,247,46,36,57,72,36,281,63,42,43,65,68,322,65,55,69,64,69,303,56,67,69,67,44,301,71,61,55,66,48,64,192,62,66,64,50,13,7,5,11,14,1696,362,2,2,Medium,Medium,1,Normal (170-185),No,60,43,62,66,63,68,,,,0,2024-03-27,PlatenseDec,,
251187,240034,Pierre Dwomoh,19,67,79,"RWDMJun 30, 2024On loan",185,69,Right,70,/players?pn=18,12,"Aug 27, 2021","Jun 30, 2024",€2.4M,€6K,€0,280,58,56,46,74,46,321,76,54,50,69,72,349,73,72,75,66,63,314,53,67,71,72,51,300,74,55,55,67,49,68,169,50,61,58,60,7,12,14,12,15,1793,392,3,4,High,Medium,1,Lean (185+),No,72,54,66,73,55,72,,TechnicalFlair,,2,2024-03-27,RWDMJun,,
254003,240034,Aritz Arambarri Murua,25,67,72,Leganés2023 ~ 2025,186,76,Right,69,/players?pn=5,5,"Jul 1, 2023",,€1.3M,€4K,€2.2M,221,45,22,72,64,18,222,25,35,38,58,66,259,46,49,38,60,66,296,51,73,72,75,25,236,64,62,25,43,42,55,199,65,68,66,51,9,9,8,15,10,1484,311,3,2,Medium,Medium,1,Normal (185+),No,48,29,52,44,66,72,,,,0,2024-03-27,s,2023.0,2025.0
258355,240034,Elias K Hagen,23,67,74,Vålerenga2023 ~ 2027,188,72,Right,69,/players?pn=14,7,"Aug 1, 2023",,€2M,€2K,€2.9M,276,65,56,45,70,40,323,66,64,58,67,68,324,67,65,65,64,63,305,54,56,81,57,57,296,52,67,60,67,50,64,184,60,64,60,45,9,8,5,9,14,1753,377,3,3,Medium,Medium,1,Lean (185+),No,66,55,67,66,61,62,,,,0,2024-03-27,lerenga,2023.0,2027.0
270900,240034,Andi Hoti,20,67,75,Magdeburg2023 ~ 2028,191,83,Right,69,/players?pn=5,8,"Jul 1, 2023",,€2.1M,€3K,€3.7M,207,30,24,66,60,27,216,47,33,28,57,51,294,55,69,49,66,55,270,30,73,60,78,29,230,62,65,32,39,32,54,202,65,71,66,49,10,9,9,9,12,1468,323,3,2,Low,Medium,1,Lean (185+),No,63,27,46,50,67,70,,Aerial,,1,2024-03-27,Magdeburg,2023.0,2028.0
257332,240034,Marvin Rittmuller,24,67,71,Eintracht Braunschweig2023 ~ 2026,178,79,Right,67,/players?pn=2,4,"Jul 1, 2023",,€1.4M,€4K,€2.3M,268,67,42,59,63,37,261,65,45,37,52,62,371,79,88,74,57,73,290,50,73,63,63,41,265,66,61,46,50,42,52,188,56,67,65,48,14,6,8,7,13,1691,374,3,2,Medium,Medium,1,Normal (170-185),No,84,43,57,64,62,64,,RapidLong Throw,,2,2024-03-27,Eintracht Braunschweig,2023.0,2026.0
262709,240034,Malcom Bokele,23,67,74,Bordeaux2021 ~ 2027,189,78,Right,69,/players?pn=5,7,"Jun 1, 2021",,€1.9M,€3K,€3.8M,286,64,49,69,64,40,219,47,39,27,50,56,303,65,60,50,59,69,302,51,74,62,71,44,247,64,68,26,41,48,62,207,66,71,70,57,14,12,10,7,14,1621,352,2,2,Medium,Medium,1,Normal (185+),No,62,47,54,52,69,68,,InterceptAerial,,2,2024-03-27,Bordeaux,2021.0,2027.0
267829,240034,Youssef Challouk,27,67,67,Kortrijk2022 ~ 2026,173,66,Right,67,/players?pn=18,0,"Jul 1, 2022",,€1.1M,€5K,€1.6M,302,65,63,45,70,59,300,75,60,33,64,68,358,81,67,82,50,78,279,64,54,62,44,55,230,28,23,60,68,51,67,68,23,24,21,51,6,12,6,13,14,1588,342,3,4,High,Medium,1,Normal (170-185),No,73,61,65,72,25,46,,TechnicalFlair,,2,2024-03-27,Kortrijk,2022.0,2026.0
270133,240034,Salim Diakite,23,67,75,Palermo2024 ~ 2028,186,79,Right,70,/players?pn=5,8,"Jan 25, 2024",,€2.2M,€2K,€4M,269,57,37,67,66,42,258,52,53,40,59,54,323,67,81,52,65,58,331,60,79,64,81,47,271,70,62,50,50,39,52,201,66,70,65,51,7,10,14,5,15,1704,372,2,2,Medium,High,1,Stocky (185+),No,75,45,58,54,66,74,,Intercept,,1,2024-03-27,Palermo,2024.0,2028.0
277301,240034,Gabriel Pirani,21,67,78,DC United2024 ~ 2025,170,71,Right,70,/players?pn=12,11,"Jan 1, 2024",,€2.3M,€2K,€3.8M,296,66,64,47,72,47,317,70,53,53,69,72,367,79,68,72,60,88,264,59,57,52,47,49,254,49,27,61,66,51,61,121,39,44,38,60,15,12,13,14,6,1679,357,4,4,High,Medium,1,Normal (170-),No,73,58,67,71,39,49,,Tiki TakaTechnicalTrivela,,3,2024-03-27,DC United,2024.0,2025.0
222773,240034,Luca Zander,27,67,67,Sandhausen2023 ~ 2025,186,73,Right,67,/players?pn=3,0,"Jul 1, 2023",,€975K,€2K,€1.4M,249,65,35,54,64,31,259,59,45,36,55,64,350,81,71,70,64,64,276,46,72,62,64,32,265,66,61,54,48,36,64,193,62,67,64,66,16,16,8,15,11,1658,359,3,2,Medium,Medium,1,Lean (185+),No,76,37,57,62,63,64,,Injury Prone,,1,2024-03-27,Sandhausen,2023.0,2025.0
236341,240034,Nicolas Messiniti,27,67,67,Delfin2017 ~ 2024,184,80,Right,67,/players?pn=25,0,"Jul 1, 2017",,€1.1M,€500,€2.4M,313,56,68,64,62,63,278,65,46,41,60,66,336,73,64,66,66,67,347,66,78,67,74,62,274,58,19,73,58,66,71,69,33,22,14,49,15,11,6,11,6,1666,355,2,2,Medium,Low,1,Normal (170-185),No,68,66,58,66,28,69,,,,0,2024-03-27,Delfin,2017.0,2024.0
193333,240034,Nicolo Brighenti,33,67,67,Catanzaro2022 ~ 2024,178,75,Right,67,/players?pn=5,0,"Jul 16, 2022",,€475K,€1K,€736K,244,47,34,66,59,38,230,47,44,32,52,55,346,70,70,67,68,71,310,55,76,67,73,39,257,71,65,29,45,47,63,201,68,67,66,48,11,9,11,6,11,1636,353,3,2,Medium,Medium,1,Normal (170-185),No,70,40,51,54,67,71,,,,0,2024-03-27,Catanzaro,2022.0,2024.0
276022,240034,Amine Boutrah,22,67,75,Vitesse2023 ~ 2027,171,60,Right,68,/players?pn=18,8,"Jul 1, 2023",,€2.3M,€4K,€3.8M,298,58,65,49,66,60,325,71,67,55,64,68,382,84,77,81,62,78,327,69,75,64,58,61,243,61,16,61,55,50,56,80,44,19,17,40,6,11,7,8,8,1695,365,3,3,High,Medium,1,Normal (170-185),No,80,64,61,70,29,61,,FlairSolid Player,,2,2024-03-27,Vitesse,2023.0,2027.0
279350,240034,Gaston Maganez,35,67,67,Cienciano2024 ~ 2028,171,61,Right,68,/players?pn=18,0,"Jan 11, 2024",,€400K,€500,€880K,288,56,61,53,72,46,343,72,70,62,69,70,371,78,56,88,60,89,317,62,67,71,58,59,296,52,60,66,68,50,70,175,56,60,59,57,8,15,11,9,14,1847,385,3,3,Medium,Medium,1,Normal (170-185),No,66,60,67,73,58,61,,,,0,2024-03-27,Cienciano,2024.0,2028.0
214838,240034,Oscar Opazo,32,67,67,Colo-Colo2023 ~ 2024,169,68,Right,67,/players?pn=3,0,"Jun 23, 2023",,€700K,€4K,€980K,297,67,59,57,68,46,308,71,64,46,64,63,375,72,79,84,58,82,321,59,71,72,68,51,307,72,61,70,53,51,68,188,55,62,71,50,14,11,9,9,7,1846,396,4,3,High,Medium,1,Normal (170-),No,76,57,63,70,60,70,,Injury Prone,,1,2024-03-27,Colo,2023.0,2024.0
235318,240034,Mihai Butean,26,67,68,Hermannstadt2022 ~ 2024,181,71,Right,67,/players?pn=3,1,"Jul 1, 2022",,€1.1M,€3K,€1.6M,282,67,49,44,65,57,306,62,59,60,61,64,359,73,81,76,60,69,322,61,60,85,63,53,269,55,57,57,60,40,63,183,60,62,61,56,14,10,12,14,6,1777,383,2,2,Medium,Medium,1,Lean (170-185),No,77,53,63,64,59,67,,JockeySlide TackleLong ThrowEarly Crosser (CPU AI),,4,2024-03-27,Hermannstadt,2022.0,2024.0
203575,240034,Dawid Abramowicz,32,67,67,Radomiak Radom2021 ~ 2025,186,76,Left,67,/players?pn=7,0,"Jan 29, 2021",,€700K,€2K,€945K,271,69,61,48,66,27,289,53,56,60,65,55,328,73,76,59,62,58,356,66,69,87,75,59,288,73,60,47,65,43,58,189,63,65,61,59,7,14,15,13,10,1780,391,3,2,High,Medium,1,Normal (185+),No,75,58,65,55,61,77,,Long Ball PassLong ThrowEarly Crosser (CPU AI),,3,2024-03-27,Radomiak Radom,2021.0,2025.0
274231,240034,Oscar Perea,17,67,83,Atlético Nacional2023 ~ 2024,180,68,Right,68,/players?pn=12,16,"Jan 1, 2023",,€2.5M,€500,€5.1M,286,65,70,44,63,44,281,73,42,44,50,72,335,69,69,62,64,71,254,58,50,44,50,52,237,45,20,64,62,46,58,73,22,21,30,51,9,11,11,9,11,1517,331,3,4,Medium,Medium,1,Normal (170-185),No,69,61,59,70,24,48,,Technical,,1,2024-03-27,tico Nacional,2023.0,2024.0
236599,240034,Samuel Shashoua,24,67,74,Albacete2023 ~ 2025,170,65,Right,70,/players?pn=18,7,"Jul 24, 2023",,€2.1M,€3K,€3.8M,301,58,70,52,63,58,329,68,72,68,51,70,422,87,90,92,63,90,335,67,73,66,63,66,269,44,38,65,65,57,65,107,45,32,30,55,11,14,9,14,7,1818,388,3,3,High,Medium,1,Lean (170-),No,89,67,61,72,39,60,,Finesse ShotTechnical,,2,2024-03-27,Albacete,2023.0,2025.0
238647,240034,Morris Schroter,27,67,67,1860 München2023 ~ 2025,183,79,Right,67,/players?pn=12,0,"Jul 18, 2023",,€1.1M,€2K,€1.6M,282,62,57,52,64,47,307,63,65,55,58,66,368,89,75,68,65,71,336,58,75,79,69,55,299,65,61,58,58,57,63,181,59,62,60,47,10,7,12,6,12,1820,394,3,3,Medium,Medium,1,Normal (170-185),No,81,56,61,65,60,71,,Quick Step,,1,2024-03-27,nchen,2023.0,2025.0
264248,240034,Djevencio Van Der Kust,22,67,72,Sparta Rotterdam2023 ~ 2026,168,60,Left,67,/players?pn=7,5,"Aug 10, 2023",,€1.5M,€3K,€2.3M,226,60,35,45,59,27,267,64,56,36,48,63,399,88,91,76,62,82,276,52,63,72,52,37,260,55,63,49,45,48,66,184,58,62,64,51,11,13,13,7,7,1663,367,3,2,High,Medium,1,Lean (170-),No,90,40,53,66,60,58,,RapidEarly Crosser (CPU AI),,2,2024-03-27,Sparta Rotterdam,2023.0,2026.0
232760,240034,Pape Djibril Diaw,28,67,68,Laval2023 ~ 2024,191,91,Left,68,/players?pn=5,1,"Jul 4, 2023",,€975K,€2K,€1.8M,226,31,17,83,55,40,168,30,27,30,31,50,297,65,67,70,61,34,319,35,94,75,90,25,255,71,59,53,39,33,57,184,55,67,62,46,14,8,6,6,12,1495,322,2,2,Medium,Medium,1,Normal (185+),No,66,26,41,43,63,83,,Injury Prone,,1,2024-03-27,Laval,2023.0,2024.0
238392,240034,Elisha Owusu,25,67,71,Auxerre2023 ~ 2025,182,72,Right,68,/players?pn=10,4,"Jan 16, 2023",,€1.3M,€3K,€2.4M,265,55,44,48,69,49,295,65,53,45,67,65,326,64,60,68,64,70,316,66,61,66,69,54,299,67,66,53,60,53,64,199,66,67,66,48,12,10,5,12,9,1748,373,3,2,Medium,Medium,1,Normal (170-185),No,62,52,62,65,65,67,,,,0,2024-03-27,Auxerre,2023.0,2025.0
241720,240034,Andre Filipe Coelho Pereira,28,67,67,Rio Ave2020 ~ 2024,188,83,Left,67,/players?pn=25,0,"Aug 31, 2020",,€1M,€4K,€2.1M,339,60,67,72,69,71,299,65,53,44,70,67,300,55,61,61,66,57,336,70,78,49,76,63,273,65,19,68,57,64,56,88,44,23,21,53,11,7,13,14,8,1688,352,2,3,Medium,Medium,1,Lean (185+),No,58,67,63,64,33,67,,Injury Prone,,1,2024-03-27,Rio Ave,2020.0,2024.0
242744,240034,Afeez Aremu,23,67,76,Kaiserslautern2023 ~ 2026,181,77,Right,71,/players?pn=5,9,"Aug 23, 2023",,€2.1M,€4K,€3.7M,286,50,53,63,66,54,287,62,59,40,58,68,344,75,68,71,64,66,345,60,78,73,73,61,279,77,66,50,44,42,61,209,71,67,71,59,14,10,13,14,8,1809,389,3,3,Medium,High,1,Normal (170-185),No,71,55,56,65,68,74,,Slide TackleBruiserLong Shot Taker (CPU AI),,3,2024-03-27,Kaiserslautern,2023.0,2026.0
245560,240034,Michael Venturi,24,67,71,Cosenza2021 ~ 2025,193,80,Right,69,/players?pn=5,4,"Aug 10, 2021",,€1.3M,€1K,€2.1M,277,50,48,65,74,40,273,61,47,43,59,63,289,61,55,57,62,54,263,59,65,41,59,39,285,61,66,51,54,53,61,214,72,73,69,52,8,8,14,14,8,1653,352,3,2,Medium,Medium,1,Normal (185+),No,58,48,60,61,70,55,,BlockAnticipate,,2,2024-03-27,Cosenza,2021.0,2025.0
258104,240034,Gino Infantino,20,67,79,Fiorentina2023 ~ 2028,179,74,Left,69,/players?pn=16,12,"Aug 3, 2023",,€2.5M,€13K,€4.8M,292,63,61,48,67,53,329,73,64,57,65,70,356,76,74,73,59,74,310,65,63,65,58,59,272,54,42,63,59,54,64,148,45,57,46,44,8,11,13,5,7,1751,378,3,3,Medium,Medium,1,Lean (170-185),No,75,61,64,71,48,59,,,,0,2024-03-27,Fiorentina,2023.0,2028.0
197689,240034,Andrea Seculin,32,67,67,Modena2022 ~ 2024,190,83,Right,67,/players?pn=0,0,"Jul 1, 2022",,€500K,€1K,€775K,77,13,12,12,29,11,82,12,12,12,25,21,200,32,30,43,58,37,178,41,48,29,48,12,123,33,10,11,46,23,55,45,23,10,12,324,68,62,54,67,73,1029,355,3,1,Medium,Medium,1,Normal (185+),No,68,62,54,73,31,67,,,,0,2024-03-27,Modena,2022.0,2024.0
216377,240034,Stefan Kutschke,34,67,67,Dynamo Dresden2022 ~ 2024,194,95,Right,67,/players?pn=25,0,"Jul 1, 2022",,€500K,€4K,€725K,299,38,68,78,56,59,225,53,37,38,34,63,251,35,72,44,68,32,378,74,81,68,92,63,296,82,20,69,52,73,73,109,28,53,28,55,9,11,11,14,10,1613,347,3,2,Medium,Medium,1,Lean (185+),No,55,68,46,56,39,83,,Power HeaderBruiserAerialSolid Player,,4,2024-03-27,Dynamo Dresden,2022.0,2024.0
230713,240034,Abdulelah Al Malki,28,67,67,Al Hilal2022 ~ 2026,176,67,Right,67,/players?pn=10,0,"Jan 22, 2022",,€900K,€12K,€1.4M,283,56,54,56,70,47,288,64,51,43,68,62,323,62,66,61,62,72,327,67,66,66,68,60,305,74,67,57,62,45,56,198,63,65,70,50,12,8,12,12,6,1774,380,3,2,Medium,Medium,1,Normal (170-185),No,64,57,63,63,64,69,,InterceptInjury Prone,,2,2024-03-27,Al Hilal,2022.0,2026.0
243513,240034,Gabriele Corbo,23,67,73,CF Montréal2023 ~ 2024,186,79,Right,69,/players?pn=5,6,"Mar 21, 2023",,€1.5M,€2K,€2.5M,237,36,33,64,64,40,246,49,42,28,63,64,291,52,58,55,66,60,299,58,69,61,72,39,241,66,65,18,34,58,60,202,66,68,68,45,15,5,12,7,6,1561,334,2,2,Medium,Medium,1,Lean (185+),No,55,40,49,56,66,68,,Long Ball Pass,,1,2024-03-27,al,2023.0,2024.0
253241,240034,Rodrigo Bogarin,26,67,68,Defensa y Justicia2023 ~ 2024,178,78,Right,67,/players?pn=12,1,"Jan 24, 2023",,€1.2M,€6K,€1.9M,300,66,66,50,67,51,296,73,55,45,59,64,340,66,76,80,62,56,314,52,67,58,73,64,263,60,21,65,63,54,60,56,20,17,19,56,13,16,11,6,10,1625,353,4,3,Medium,Low,1,Normal (170-185),No,72,61,63,69,22,66,,,,0,2024-03-27,Defensa y Justicia,2023.0,2024.0
265530,240034,Renny Jaramillo,25,67,72,Aucas2024 ~ 2024,176,72,Left,68,/players?pn=14,5,"Jan 10, 2024",,€1.4M,€500,€3.1M,282,45,55,59,68,55,308,66,57,55,64,66,318,63,63,55,70,67,329,60,68,70,70,61,316,60,64,62,65,65,49,192,65,65,62,44,8,8,15,6,7,1789,378,3,3,Medium,High,1,Lean (170-185),No,63,58,61,64,64,68,,,,0,2024-03-27,Aucas,2024.0,2024.0
265786,240034,Diego Enriquez,21,67,75,Sporting Cristal2024 ~ 2027,185,81,Right,67,/players?pn=0,8,"Jan 11, 2024",,€2M,€500,€4.8M,71,13,8,15,25,10,69,7,11,12,28,11,206,22,35,28,66,55,201,50,54,28,60,9,110,17,15,8,55,15,25,38,7,15,16,329,65,65,67,64,68,1024,356,3,1,Medium,Medium,1,Lean (185+),No,65,65,67,68,27,64,,,,0,2024-03-27,Sporting Cristal,2024.0,2027.0
201530,240034,Bruno Martella,30,67,67,"FeralpiSalòJun 30, 2024On loan",183,80,Left,67,/players?pn=7,0,"Aug 23, 2021","Jun 30, 2024",€875K,€2K,€0,269,68,48,55,64,34,320,62,70,61,64,63,336,74,81,59,64,58,360,64,74,80,72,70,299,67,59,64,58,51,59,181,56,62,63,46,10,8,10,9,9,1811,392,2,3,High,Medium,1,Normal (170-185),No,78,56,64,62,59,73,,RelentlessEarly Crosser (CPU AI),,2,2024-03-27,Jun,,
204346,240034,Federico Vico Villegas,28,67,67,Alcorcón2024 ~ 2024,176,70,Left,67,/players?pn=18,0,"Jan 15, 2024",,€1M,€4K,€1.6M,290,69,61,43,70,47,334,64,72,65,68,65,362,70,63,77,66,86,263,61,41,63,35,63,316,48,57,66,74,71,66,155,40,58,57,60,9,13,12,13,13,1780,360,3,3,Medium,Medium,1,Lean (170-185),No,66,61,70,67,51,45,,Incisive PassTechnical,,2,2024-03-27,n,2024.0,2024.0
225338,240034,Maxime Do Couto,26,67,67,Amiens SC2023 ~ 2024,172,62,Right,67,/players?pn=16,0,"Sep 18, 2023",,€1.1M,€3K,€1.9M,304,57,65,55,68,59,303,71,62,35,64,71,370,76,77,81,52,84,263,61,54,64,30,54,244,36,32,65,58,53,53,95,30,30,35,56,9,10,10,16,11,1635,344,2,3,High,Medium,1,Lean (170-185),No,77,61,61,71,33,41,,,,0,2024-03-27,Amiens SC,2023.0,2024.0
234298,240034,Nikolai Alho,30,67,67,FinlandFree,172,72,Right,67,/players?pn=3,0,"Jan 1, 2021",,€0,€0,€0,284,66,55,49,63,51,320,65,64,64,60,67,367,81,80,73,61,72,338,62,69,80,66,61,285,54,60,60,59,52,57,177,58,59,60,58,15,6,14,9,14,1829,391,3,3,Medium,Medium,1,Normal (170-185),No,80,58,62,66,58,67,,Technical,,1,2024-03-27,,,
239418,240034,Lion Lauberbach,25,67,70,Mechelen2023 ~ 2026,194,85,Right,69,/players?pn=25,3,"Jul 1, 2023",,€1.4M,€6K,€2.2M,309,59,60,63,65,62,279,67,52,45,48,67,339,68,84,63,68,56,361,69,79,73,83,57,269,62,27,69,59,52,66,109,41,43,25,47,13,14,9,5,6,1713,377,4,3,High,High,1,Normal (185+),No,77,61,58,66,39,76,,Finesse Shot,,1,2024-03-27,Mechelen,2023.0,2026.0
270907,240034,Matteo Meisl,22,67,74,Austria Wien2022 ~ 2026,184,80,Left,69,/players?pn=5,7,"Jul 1, 2022",,€1.9M,€5K,€3.1M,209,42,24,63,57,23,218,46,31,32,52,57,292,61,61,51,69,50,292,45,75,68,78,26,240,79,61,32,38,30,62,200,67,69,64,45,9,5,12,13,6,1496,331,3,2,Low,High,1,Normal (170-185),No,61,29,47,52,66,76,,JockeyAnticipate,,2,2024-03-27,Austria Wien,2022.0,2026.0
236859,240034,Harrinson Mancilla,31,67,67,Central Cordoba SdE2024 ~ 2024,174,80,Right,67,/players?pn=10,0,"Jan 11, 2024",,€725K,€5K,€1.1M,250,59,29,62,69,31,244,47,34,35,71,57,302,62,52,57,62,69,320,49,73,92,75,31,261,73,65,33,54,36,60,183,59,64,60,63,15,14,13,11,10,1623,347,3,2,Medium,Medium,1,Normal (170-185),No,57,34,61,54,62,79,,,,0,2024-03-27,Central Cordoba SdE,2024.0,2024.0
254267,240034,Bartosz Bialek,21,67,74,"AS EupenJun 30, 2024On loan",191,84,Right,69,/players?pn=25,7,"Aug 19, 2020","Jun 30, 2024",€2.1M,€11K,€0,292,31,69,67,63,62,252,64,45,36,39,68,296,63,62,51,62,58,346,71,77,57,80,61,254,60,24,67,44,59,62,107,24,40,43,59,14,13,6,13,13,1606,344,3,2,Medium,Medium,1,Normal (185+),Yes,62,67,47,63,35,70,,,,0,2024-03-27,AS EupenJun,,
208188,240034,Jon Guthrie,30,67,67,Northampton Town2021 ~ 2025,193,90,Left,67,/players?pn=5,0,"Jul 1, 2021",,€825K,€3K,€1.4M,230,45,28,70+2,50,37,239,50,48,38,48,55,222,49,45,33,62,33,351,63+8,77+1,81,90+1,40,269,69,65,44,51,40,60,195,67,65,63,53,7,9,13,14,10,1559,333,4,2,Low,Medium,1,Normal (185+),No,47,39,48,50,66,83,,BlockAnticipateBruiserAerialTeam PlayerLeadership,,6,2024-03-27,Northampton Town,2021.0,2025.0
279356,240034,Jorge Romales,35,67,67,Cienciano2024 ~ 2028,175,66,Right,67,/players?pn=3,0,"Jan 11, 2024",,€325K,€500,€715K,250,64,38,52,66,30,277,62,60,32,60,63,357,72,71,76,63,75,295,62,66,69,63,35,291,62,64,60,63,42,64,190,63,64,63,51,6,12,14,11,8,1711,367,2,2,Low,High,1,Normal (170-185),No,71,43,62,65,62,64,,,,0,2024-03-27,Cienciano,2024.0,2028.0
221244,240034,Jorge Ramos,30,67,67,Águilas Doradas2024 ~ 2024,182,80,Right,67,/players?pn=25,0,"Feb 19, 2024",,€1M,€1K,€1.4M,309,54,67,68,59,61,273,65,51,46,45,66,349,79,76,74,67,53,355,62,85,68,79,61,250,35,33,66,52,64,63,68,28,24,16,54,10,10,11,11,12,1658,359,3,3,Medium,Medium,1,Normal (170-185),No,77,64,53,66,31,68,,Rapid,,1,2024-03-27,guilas Doradas,2024.0,2024.0
221756,240034,Gwang Hyeok Lee,27,67,67,Suwon2023 ~ 2025,169,60,Left,67,/players?pn=12,0,"Jan 11, 2023",,€1.1M,€3K,€1.4M,282,62,55,50,58,57,309,72,61,60,53,63,410,85,83,86,67,89,268,55,55,66,33,59,272,54,38,68,60,52,53,100,37,33,30,51,7,8,10,12,14,1692,353,4,3,High,Medium,1,Lean (170-),No,84,56,59,70,37,47,,Incisive PassRapidQuick StepInjury Prone,,4,2024-03-27,Suwon,2023.0,2025.0
226108,240034,Filippo Romagna,26,67,70,"ReggianaJun 30, 2024On loan",185,75,Right,69,/players?pn=5,3,"Sep 17, 2020","Jun 30, 2024",€1.2M,€6K,€0,222,38,23,64,63,34,235,51,32,32,62,58,275,49,42,61,63,60,239,48,64,32,65,30,249,67,67,36,36,43,63,213,73,70,70,50,12,12,6,7,13,1483,309,3,2,Low,High,1,Normal (185+),No,45,32,49,56,70,57,,Injury Prone,,1,2024-03-27,ReggianaJun,,
230972,240034,Adriel Ba Loua,26,67,67,Lech Poznań2021 ~ 2025,170,75,Left,67,/players?pn=12,0,"Aug 27, 2021",,€1.1M,€4K,€1.5M,298,61,59,54,65,59,324,65,68,64,61,66,411,87,89,90,59,86,290,63,59,64,39,65,260,54,29,60,58,59,60,69,21,25,23,56,8,12,14,8,14,1708,355,2,3,High,Low,1,Normal (170-),No,88,61,62,68,27,49,,TechnicalQuick Step,,2,2024-03-27,,2021.0,2025.0
243004,240034,Anderson Angulo,27,67,70,Deportes Tolima2020 ~ 2026,188,80,Right,69,/players?pn=5,3,"Jan 15, 2020",,€1.2M,€800,€1.8M,186,24,21,66,52-7,23,183,35,21,24,45+7,58-1,282,65,61,44,62,50,282,40,77+1,65,78+2,22,216,65,64,24,32,31,48,207,71,71,65,40,9,10,7,7,7,1396,314,2,2,Medium,Medium,1,Normal (185+),No,63,26,38,46,69,72,,,,0,2024-03-27,Deportes Tolima,2020.0,2026.0
